Commit SHA,Java File,Old function signature,New function signature
8d783ef4a517cfa7d6dbe7d1a13113d72489f485,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object [] expecteds, Object [] actuals )"
8d783ef4a517cfa7d6dbe7d1a13113d72489f485,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Annotation  annotations )"
8d783ef4a517cfa7d6dbe7d1a13113d72489f485,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Serializable  uniqueId, Annotation  annotations )"
8d783ef4a517cfa7d6dbe7d1a13113d72489f485,src/main/java/org/junit/runner/Description.java,"createTestDescription ( Class  clazz, String  name )","createTestDescription ( Class  clazz, String  name, Annotation  annotations )"
8d783ef4a517cfa7d6dbe7d1a13113d72489f485,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
8d783ef4a517cfa7d6dbe7d1a13113d72489f485,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,fail (  ),fail ( String  message )
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object  expected, Object  actual )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, double [] expecteds, double [] actuals, double  delta )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, float [] expecteds, float [] actuals, float  delta )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, float  expected, float  actual, float  delta )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, long  expected, long  actual )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( double  expected, double  actual, double  delta )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( float  expected, float  actual, float  delta )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,assertNotNull ( Object  object ),"assertNotNull ( String  message, Object  object )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,assertNull ( Object  object ),"assertNull ( String  message, Object  object )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,"assertNotSame ( Object  unexpected, Object  actual )","assertNotSame ( String  message, Object  unexpected, Object  actual )"
72e10d3ca80ae76af8920091736882a6dc0a5036,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object [] expecteds, Object [] actuals )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/Assert.java,fail (  ),fail ( String  message )
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object  expected, Object  actual )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, double [] expecteds, double [] actuals, double  delta )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, float [] expecteds, float [] actuals, float  delta )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, long  expected, long  actual )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( double  expected, double  actual, double  delta )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/Assert.java,assertNotNull ( Object  object ),"assertNotNull ( String  message, Object  object )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/Assert.java,assertNull ( Object  object ),"assertNull ( String  message, Object  object )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/Assert.java,"assertNotSame ( Object  unexpected, Object  actual )","assertNotSame ( String  message, Object  unexpected, Object  actual )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object [] expecteds, Object [] actuals )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/rules/TemporaryFolder.java,newFile (  ),newFile ( String  fileName )
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/rules/TemporaryFolder.java,newFolder (  ),newFolder ( String  folderNames )
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Annotation  annotations )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Serializable  uniqueId, Annotation  annotations )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/runner/Description.java,"createTestDescription ( Class  clazz, String  name )","createTestDescription ( Class  clazz, String  name, Annotation  annotations )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/runner/JUnitCore.java,runClasses ( Class  classes ),"runClasses ( Computer  computer, Class  classes )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/runner/JUnitCore.java,run ( Runner  runner ),"run ( Computer  computer, Class  classes )"
cbf5dd3f8efc106bcb438203942d781831121071,src/main/java/org/junit/runners/Parameterized.java,createRunnersForParameters ( Iterable  allParameters ),"createRunnersForParameters ( Iterable  allParameters, String  namePattern )"
231241782c199d39943f742d0abe57057b0b785c,src/main/java/org/junit/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
231241782c199d39943f742d0abe57057b0b785c,src/main/java/org/junit/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
231241782c199d39943f742d0abe57057b0b785c,src/main/java/org/junit/Assert.java,fail (  ),fail ( String  message )
231241782c199d39943f742d0abe57057b0b785c,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object  expected, Object  actual )"
231241782c199d39943f742d0abe57057b0b785c,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, double [] expecteds, double [] actuals, double  delta )"
231241782c199d39943f742d0abe57057b0b785c,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, float [] expecteds, float [] actuals, float  delta )"
231241782c199d39943f742d0abe57057b0b785c,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
231241782c199d39943f742d0abe57057b0b785c,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, long  expected, long  actual )"
231241782c199d39943f742d0abe57057b0b785c,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual )"
231241782c199d39943f742d0abe57057b0b785c,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( double  expected, double  actual, double  delta )"
231241782c199d39943f742d0abe57057b0b785c,src/main/java/org/junit/Assert.java,assertNotNull ( Object  object ),"assertNotNull ( String  message, Object  object )"
231241782c199d39943f742d0abe57057b0b785c,src/main/java/org/junit/Assert.java,assertNull ( Object  object ),"assertNull ( String  message, Object  object )"
231241782c199d39943f742d0abe57057b0b785c,src/main/java/org/junit/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
231241782c199d39943f742d0abe57057b0b785c,src/main/java/org/junit/Assert.java,"assertNotSame ( Object  unexpected, Object  actual )","assertNotSame ( String  message, Object  unexpected, Object  actual )"
231241782c199d39943f742d0abe57057b0b785c,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object [] expecteds, Object [] actuals )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/Assert.java,fail (  ),fail ( String  message )
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object  expected, Object  actual )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, double [] expecteds, double [] actuals, double  delta )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, float [] expecteds, float [] actuals, float  delta )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, long  expected, long  actual )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( double  expected, double  actual, double  delta )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/Assert.java,assertNotNull ( Object  object ),"assertNotNull ( String  message, Object  object )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/Assert.java,assertNull ( Object  object ),"assertNull ( String  message, Object  object )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/Assert.java,"assertNotSame ( Object  unexpected, Object  actual )","assertNotSame ( String  message, Object  unexpected, Object  actual )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object [] expecteds, Object [] actuals )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/rules/TemporaryFolder.java,newFile (  ),newFile ( String  fileName )
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/rules/TemporaryFolder.java,newFolder (  ),newFolder ( String  folderNames )
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/runner/JUnitCore.java,runClasses ( Class  classes ),"runClasses ( Computer  computer, Class  classes )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/runner/JUnitCore.java,run ( Runner  runner ),"run ( Computer  computer, Class  classes )"
d955958617f81e2137c996a5c2bf8551f8c64381,src/main/java/org/junit/runners/Parameterized.java,createRunnersForParameters ( Iterable  allParameters ),"createRunnersForParameters ( Iterable  allParameters, String  namePattern )"
3637f328439c9c8ab2d165cbf328fb131f8716a2,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Annotation  annotations )"
3637f328439c9c8ab2d165cbf328fb131f8716a2,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Serializable  uniqueId, Annotation  annotations )"
3637f328439c9c8ab2d165cbf328fb131f8716a2,src/main/java/org/junit/runner/Description.java,"createTestDescription ( Class  clazz, String  name )","createTestDescription ( Class  clazz, String  name, Annotation  annotations )"
fe3d33854a9e46771161fea08f8cce4b5f62c733,src/main/java/org/junit/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
fe3d33854a9e46771161fea08f8cce4b5f62c733,src/main/java/org/junit/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
fe3d33854a9e46771161fea08f8cce4b5f62c733,src/main/java/org/junit/Assert.java,fail (  ),fail ( String  message )
fe3d33854a9e46771161fea08f8cce4b5f62c733,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object  expected, Object  actual )"
fe3d33854a9e46771161fea08f8cce4b5f62c733,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, double [] expecteds, double [] actuals, double  delta )"
fe3d33854a9e46771161fea08f8cce4b5f62c733,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, float [] expecteds, float [] actuals, float  delta )"
fe3d33854a9e46771161fea08f8cce4b5f62c733,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
fe3d33854a9e46771161fea08f8cce4b5f62c733,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, long  expected, long  actual )"
fe3d33854a9e46771161fea08f8cce4b5f62c733,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual )"
fe3d33854a9e46771161fea08f8cce4b5f62c733,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( double  expected, double  actual, double  delta )"
fe3d33854a9e46771161fea08f8cce4b5f62c733,src/main/java/org/junit/Assert.java,assertNotNull ( Object  object ),"assertNotNull ( String  message, Object  object )"
fe3d33854a9e46771161fea08f8cce4b5f62c733,src/main/java/org/junit/Assert.java,assertNull ( Object  object ),"assertNull ( String  message, Object  object )"
fe3d33854a9e46771161fea08f8cce4b5f62c733,src/main/java/org/junit/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
fe3d33854a9e46771161fea08f8cce4b5f62c733,src/main/java/org/junit/Assert.java,"assertNotSame ( Object  unexpected, Object  actual )","assertNotSame ( String  message, Object  unexpected, Object  actual )"
fe3d33854a9e46771161fea08f8cce4b5f62c733,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object [] expecteds, Object [] actuals )"
b30f66d9ba6c3bbc06073e6c32ef222fe7aa6a18,src/main/java/org/junit/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
b30f66d9ba6c3bbc06073e6c32ef222fe7aa6a18,src/main/java/org/junit/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
b30f66d9ba6c3bbc06073e6c32ef222fe7aa6a18,src/main/java/org/junit/Assert.java,fail (  ),fail ( String  message )
b30f66d9ba6c3bbc06073e6c32ef222fe7aa6a18,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object  expected, Object  actual )"
b30f66d9ba6c3bbc06073e6c32ef222fe7aa6a18,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, double [] expecteds, double [] actuals, double  delta )"
b30f66d9ba6c3bbc06073e6c32ef222fe7aa6a18,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, float [] expecteds, float [] actuals, float  delta )"
b30f66d9ba6c3bbc06073e6c32ef222fe7aa6a18,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
b30f66d9ba6c3bbc06073e6c32ef222fe7aa6a18,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, long  expected, long  actual )"
b30f66d9ba6c3bbc06073e6c32ef222fe7aa6a18,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual )"
b30f66d9ba6c3bbc06073e6c32ef222fe7aa6a18,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( double  expected, double  actual, double  delta )"
b30f66d9ba6c3bbc06073e6c32ef222fe7aa6a18,src/main/java/org/junit/Assert.java,assertNotNull ( Object  object ),"assertNotNull ( String  message, Object  object )"
b30f66d9ba6c3bbc06073e6c32ef222fe7aa6a18,src/main/java/org/junit/Assert.java,assertNull ( Object  object ),"assertNull ( String  message, Object  object )"
b30f66d9ba6c3bbc06073e6c32ef222fe7aa6a18,src/main/java/org/junit/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
b30f66d9ba6c3bbc06073e6c32ef222fe7aa6a18,src/main/java/org/junit/Assert.java,"assertNotSame ( Object  unexpected, Object  actual )","assertNotSame ( String  message, Object  unexpected, Object  actual )"
b30f66d9ba6c3bbc06073e6c32ef222fe7aa6a18,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object [] expecteds, Object [] actuals )"
c19ffebced2cfda962d868ba76e0dbfb3504cc37,src/main/java/org/junit/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
c19ffebced2cfda962d868ba76e0dbfb3504cc37,src/main/java/org/junit/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
c19ffebced2cfda962d868ba76e0dbfb3504cc37,src/main/java/org/junit/Assert.java,fail (  ),fail ( String  message )
c19ffebced2cfda962d868ba76e0dbfb3504cc37,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object  expected, Object  actual )"
c19ffebced2cfda962d868ba76e0dbfb3504cc37,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, double [] expecteds, double [] actuals, double  delta )"
c19ffebced2cfda962d868ba76e0dbfb3504cc37,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, float [] expecteds, float [] actuals, float  delta )"
c19ffebced2cfda962d868ba76e0dbfb3504cc37,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
c19ffebced2cfda962d868ba76e0dbfb3504cc37,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, long  expected, long  actual )"
c19ffebced2cfda962d868ba76e0dbfb3504cc37,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual )"
c19ffebced2cfda962d868ba76e0dbfb3504cc37,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( double  expected, double  actual, double  delta )"
c19ffebced2cfda962d868ba76e0dbfb3504cc37,src/main/java/org/junit/Assert.java,assertNotNull ( Object  object ),"assertNotNull ( String  message, Object  object )"
c19ffebced2cfda962d868ba76e0dbfb3504cc37,src/main/java/org/junit/Assert.java,assertNull ( Object  object ),"assertNull ( String  message, Object  object )"
c19ffebced2cfda962d868ba76e0dbfb3504cc37,src/main/java/org/junit/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
c19ffebced2cfda962d868ba76e0dbfb3504cc37,src/main/java/org/junit/Assert.java,"assertNotSame ( Object  unexpected, Object  actual )","assertNotSame ( String  message, Object  unexpected, Object  actual )"
c19ffebced2cfda962d868ba76e0dbfb3504cc37,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object [] expecteds, Object [] actuals )"
934ebddf0bb286ebbff22028b9f5a9c016589b3f,src/main/java/org/junit/rules/TemporaryFolder.java,newFile (  ),newFile ( String  fileName )
934ebddf0bb286ebbff22028b9f5a9c016589b3f,src/main/java/org/junit/rules/TemporaryFolder.java,newFolder (  ),newFolder ( String  folderNames )
934ebddf0bb286ebbff22028b9f5a9c016589b3f,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Annotation  annotations )"
934ebddf0bb286ebbff22028b9f5a9c016589b3f,src/main/java/org/junit/runner/Description.java,"createTestDescription ( Class  clazz, String  name )","createTestDescription ( Class  clazz, String  name, Annotation  annotations )"
934ebddf0bb286ebbff22028b9f5a9c016589b3f,src/main/java/org/junit/runner/JUnitCore.java,runClasses ( Class  classes ),"runClasses ( Computer  computer, Class  classes )"
934ebddf0bb286ebbff22028b9f5a9c016589b3f,src/main/java/org/junit/runner/JUnitCore.java,run ( Runner  runner ),"run ( Computer  computer, Class  classes )"
934ebddf0bb286ebbff22028b9f5a9c016589b3f,src/main/java/org/junit/runners/Parameterized.java,createRunnersForParameters ( Iterable  allParameters ),"createRunnersForParameters ( Iterable  allParameters, String  namePattern )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,fail (  ),fail ( String  message )
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object  expected, Object  actual )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, double [] expecteds, double [] actuals, double  delta )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, float [] expecteds, float [] actuals, float  delta )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, float  expected, float  actual, float  delta )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, long  expected, long  actual )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( double  expected, double  actual, double  delta )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( float  expected, float  actual, float  delta )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,assertNotNull ( Object  object ),"assertNotNull ( String  message, Object  object )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,assertNull ( Object  object ),"assertNull ( String  message, Object  object )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,"assertNotSame ( Object  unexpected, Object  actual )","assertNotSame ( String  message, Object  unexpected, Object  actual )"
93346b959c96b3e90e4f3f3b015f7049ed4624ed,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object [] expecteds, Object [] actuals )"
e01ccf14711bfcb6b0c2fb5ec4bf541e8e78b721,src/main/java/org/junit/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
e01ccf14711bfcb6b0c2fb5ec4bf541e8e78b721,src/main/java/org/junit/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
e01ccf14711bfcb6b0c2fb5ec4bf541e8e78b721,src/main/java/org/junit/Assert.java,fail (  ),fail ( String  message )
